"","YEAR","FAC_NO","FACILITY_NAME","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","COUNTY_NAME","LICENSED_BED_SIZE","TYPE_CONTROL_DESC","TEACH_RURAL","TOC_Acute","TOC_SN_IC","TOC_Psych","TOC_Chem_Dep","TOC_Rehab","TOC_Unknown","Sex_Male","Sex_Female","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","RaceGrp_White","RaceGrp_Black","RaceGrp_Hispanic","RaceGrp_Asian","RaceGrp_Native_Am","RaceGrp_Other","RaceGrp_Unknown","Admt_Home","Admt_Resid_Care","Admt_Ambul_Surgery","Admt_SN_IC","Admt_Acute_Inpt_Hosp_Care","Admt_Other_Inpt_Hosp_Care","Admt_Newborn","Admt_Prison_Jail","Admt_Other","Admt_Unknown","Route_Your_ER","Route_Not_Your_ER","Route_Unknown","Adm_Scheduled","Adm_Unscheduled","Adm_Newborn","Adm_Unknown","Disp_Routine","Disp_Resid_Care","Disp_Prison_Jail","Disp_Against_Medical_Advice","Disp_Died","Disp_Home_Health","Disp_Unknown","DNR_Yes","DNR_No","DNR_Unknown","Payer_Medicare","Payer_Medi_Cal","Payer_Priv_Coverage","Payer_Workers_Comp","Payer_County_Indigent_Prog","Payer_Other_Government","Payer_Other_Indigent","Payer_Self_Pay","Payer_Other_Payer","Payer_Unknown","Dx_Infections","Dx_Neoplasms","dx_Endocrine","Dx_Blood_Disorders","Dx_Psychoses_Neuroses","Dx_Nervous_System","Dx_Circulatory","Dx_Respiratory","Dx_Digestive","Dx_Genitourinary","Dx_All_Pregnancies","Dx_Skin_disorders","Dx_Musculoskeletal","Dx_Congenital_anomalies","Dx_Perinatal_disorders","Dx_Symptoms","Dx_Injuries_Drugs_Complications","Dx_Other_Reasons","Dx_Births","Pr_Nervous_System","Pr_Endocrine_System","Pr_Eye","Pr_Ear","Pr_Nose_Mouth_Pharynx","Pr_Respiratory","Pr_Cardiovascular","Pr_Blood_Lymph_Organs","Pr_Digestive","Pr_Urinary","Pr_OB_Procedures","Pr_Musculoskeletal","Pr_Skin","Pr_Diagnostic_Therapeutic","Pr_Other_Interventions","Pr_None","EC_Accidental_Poisoning","EC_Misadventures_Complication","EC_Accidental_Falls","EC_Fire_Accidents","EC_Natural_Environment","EC_Submersion_Suffocation_Foreig","EC_Other_Accidents","EC_Adverse_Effects_of_Drugs","EC_Self_Inflicted","EC_Inflicted_by_Others","EC_Undetermined","EC_War","EC_Late_Effects_of_Injury","EC_None","Dsch_Days","Disp_SN_IC_Care","EC_Rail_Motor_Vehicle","Pr_Reproductive_System","Disp_Acute_Care","MSSA_DESIGNATION","Disp_Rehab","Disp_Disaster_Care_Site","Disp_Childrens_or_cancer","Disp_Hospice_Care","Disp_Psychiatric_Care","Disp_CAH","Disp_Other_Care","Disp_Invalid_Blank","Dx_Birth_Defects","Dx_Cancer","Dx_Ear","Dx_Eye","PR_General","PR_Imaging","PR_Radiation_Oncology","PR_Nuclear_Medicine","PR_New_Technologies","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Adverse_Incident","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","EC_NonTrans_Drowning_Subm","Route_No_ER","Adm_Emergency","Adm_Urgent","Adm_NA","Adm_Trauma","Admt_Clinic_Dr","Admt_DistinctPartXfer","Admt_Hosp_Dif","Admt_HospiceFacility","Zip_CA_Resident","Zip_Foreign","Zip_Homeless","Zip_Out_of_State","Zip_Unknown","Zip_Blank_Invalid","eth_Hispanic","eth_NonHispanic","eth_Unknown","eth_Blank_Invalid","Racegrp_aman","Racegrp_multirace","Racegrp_nhpi","dx_Symptoms_Signs_NEC","Dx_Residual","Admt_Disaster_Care_Site"
"4040",2021,"050932","MARK TWAIN MEDICAL CENTER","768 MOUNTAIN RANCH RD","SAN ANDREAS","95249","CALAVERAS","1-49","Non-profit Corporation (incl. Church-related)","Small/Rural",869,5,0,0,0,0,433,441,0,0,0,22,41,55,121,199,235,201,0,837,0,0,0,0,20,17,2,869,0,2,0,0,0,0,0,0,835,0,0,42,0,0,0,366,2,0,26,34,186,7,124,750,0,550,172,128,2,0,16,0,6,0,0,222,11,65,5,28,35,138,77,113,40,0,29,27,0,0,0,63,2,0,7,0,0,0,1,2,86,1,68,2,0,59,17,150,33,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,151,0,0,73,"Rural",11,0,0,13,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,829,3,0,0,0,1,0,0,852,0,13,6,3,0,31,833,10,0,0,0,0,16,0,0
"4041",2021,"060870","COLUSA MEDICAL CENTER","199 E WEBSTER ST","COLUSA","95932","COLUSA","1-49","Investor - Limited Liability Company","Small/Rural",641,214,0,0,0,0,405,450,0,0,0,14,33,61,134,171,217,223,2,771,15,0,0,0,0,30,0,578,0,2,0,0,0,0,0,0,516,37,0,26,0,0,0,406,2,1,43,29,43,3,210,645,0,548,208,79,1,0,0,0,13,6,0,291,7,50,7,25,31,94,65,60,69,0,39,23,0,0,0,32,0,0,0,0,0,1,0,66,1,0,2,11,0,3,14,561,21,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873,255,0,1,69,"Rural",0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302,46,783,0,0,0,123,152,0,826,0,21,8,0,0,174,681,0,0,0,39,0,56,0,0
"4042",2021,"070924","CONTRA COSTA REGIONAL MEDICAL CENTER","2500 ALHAMBRA AVE","MARTINEZ","94553","CONTRA COSTA","150-199","City or County","Small/Rural",7272,0,831,0,0,0,3340,4763,0,1749,175,1385,1525,694,892,949,459,275,0,2192,1219,0,752,0,3548,134,0,5438,0,41,0,34,1690,0,0,7,4066,246,0,380,0,1690,0,7134,243,71,6,58,5,0,239,7864,0,1226,6298,301,1,0,60,1,210,6,0,432,156,290,45,1054,110,717,165,767,254,1821,134,78,2,0,0,128,1,0,50,6,1,2,18,35,61,30,660,28,1550,170,100,1866,344,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39343,78,0,170,439,"Urban",1,0,3,11,54,0,0,0,1749,0,2,2,0,0,0,0,0,0,0,0,0,0,3791,1151,4876,6,0,278,363,252,0,7610,0,472,17,4,0,3431,4186,486,0,24,146,88,170,0,0
"4043",2021,"070934","SUTTER DELTA MEDICAL CENTER","3901 LONE TREE WAY","ANTIOCH","94509","CONTRA COSTA","100-149","Non-profit Corporation (incl. Church-related)","Small/Rural",6979,0,0,0,0,0,3233,3746,0,533,72,475,662,681,1066,1371,1137,982,0,3479,1506,0,317,0,1220,55,7,6130,2,208,0,1,514,0,0,0,5768,16,0,229,0,514,0,3781,58,1,306,238,1293,4,228,6751,0,2894,2412,1360,8,0,199,0,96,10,0,1311,88,390,103,109,183,1441,440,723,335,544,105,108,0,0,0,369,0,0,31,0,1,2,19,111,891,9,533,76,504,256,107,982,229,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28229,764,0,62,348,"Urban",9,0,7,155,11,4,0,0,531,0,12,1,0,0,0,0,0,0,0,0,0,0,1195,4257,1979,0,0,55,1,61,0,6651,2,253,46,27,0,1719,5196,64,0,22,108,272,176,0,0
"4044",2021,"070988","JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS","1601 YGNACIO VALLEY RD","WALNUT CREEK","94598","CONTRA COSTA","500+","Non-profit Corporation (incl. Church-related)","Small/Rural",20826,0,0,0,479,0,8989,12316,0,3578,426,1270,2919,1280,1851,2804,3358,3819,0,13507,1498,0,2376,0,2322,705,3,15075,8,885,0,4,3050,0,0,17,11124,441,0,5303,0,3050,0,10909,3,8,173,664,5774,7,1059,20246,0,7947,3144,9118,163,0,476,0,453,4,0,1671,1025,536,185,199,491,2113,803,1739,721,3199,243,1686,24,0,0,3014,0,0,526,22,22,7,131,563,1111,147,1837,174,2940,2695,556,844,391,8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109135,2364,0,820,577,"Urban",329,0,30,344,116,0,7,0,3218,0,17,23,0,0,0,0,0,0,0,0,0,0,9740,10338,1401,16,1197,360,32,1871,0,20874,0,295,122,14,0,3277,17309,719,0,74,679,144,191,0,0
"4045",2021,"070990","KAISER FOUNDATION HOSPITAL - WALNUT CREEK","1425 S MAIN ST","WALNUT CREEK","94596","CONTRA COSTA","200-299","Non-profit Corporation (incl. Church-related)","Small/Rural",14723,0,0,0,0,0,5772,8951,0,3317,133,916,2601,753,977,1427,2129,2467,3,8356,769,0,2648,0,2163,399,433,9819,1,446,0,0,3116,0,0,15,7131,282,0,825,0,3116,0,10125,7,1,93,396,2033,14,1730,12993,0,5349,737,8542,10,0,16,0,69,0,0,2005,337,336,65,143,175,1744,481,1108,451,3323,167,127,6,0,0,777,0,0,89,6,1,2,90,252,1165,23,1162,297,3134,566,236,3639,381,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58613,1236,0,915,375,"Urban",79,0,0,329,25,0,10,0,3214,0,5,7,0,0,0,0,0,0,0,0,0,0,7310,2212,8569,1,0,247,1,645,0,14671,0,18,30,4,0,1964,12383,376,0,50,270,68,190,0,0
"4046",2021,"071018","JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS","2540 EAST ST","CONCORD","94520","CONTRA COSTA","200-299","Non-profit Corporation (incl. Church-related)","Small/Rural",10675,0,0,0,0,0,5480,5195,0,0,22,270,515,824,1620,2534,2720,2170,0,6853,1249,0,872,0,1271,115,5,9587,2,266,0,0,0,0,0,4,8230,127,0,1594,0,0,0,4381,9,0,300,424,3545,5,924,9751,0,5594,2181,2182,19,0,516,0,180,3,0,1514,497,696,143,140,239,2562,609,1443,837,19,201,716,35,0,0,841,0,0,76,8,1,4,17,360,2150,65,1538,322,2,1064,249,741,238,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57706,1477,0,62,270,"Urban",29,0,0,179,51,0,5,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,2318,8275,806,0,0,245,1,564,1,10257,2,355,58,3,0,1829,8751,95,0,52,126,137,133,0,0
"4047",2021,"074017","SAN RAMON REGIONAL MEDICAL CENTER","6001 NORRIS CANYON RD","SAN RAMON","94583","CONTRA COSTA","100-149","Investor - Corporation","Small/Rural",4081,0,0,0,0,0,1859,2222,0,345,24,131,419,318,451,584,768,1041,0,2583,200,0,657,0,455,121,18,3456,1,13,0,1,328,0,0,0,2675,231,0,575,0,328,0,2443,17,1,73,101,855,1,511,3566,4,1471,176,2097,102,0,28,4,8,195,0,507,129,192,48,60,149,639,191,494,206,348,57,324,5,0,0,295,0,0,60,0,0,1,7,91,285,6,444,110,333,391,58,992,84,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16711,416,0,28,61,"Urban",11,0,4,92,6,0,0,0,337,0,14,5,0,0,0,0,0,0,0,0,0,0,1175,1221,1957,0,0,19,0,245,0,4041,1,3,36,0,0,234,3698,149,0,0,24,41,67,0,0
"4048",2021,"074039","JOHN MUIR BEHAVIORAL HEALTH CENTER","2740 GRANT ST","CONCORD","94520","CONTRA COSTA","50-99","Non-profit Corporation (incl. Church-related)","Small/Rural",0,0,2790,0,0,0,1063,1726,1,59,1458,390,244,224,207,146,54,0,8,1405,239,0,191,0,621,273,0,483,0,0,0,0,0,0,0,0,0,2292,0,2,0,0,0,2517,0,3,235,0,0,0,0,2790,0,317,723,1493,0,0,244,0,13,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17440,0,0,0,13,"Urban",12,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,2493,295,0,0,7,0,2300,0,2668,0,102,20,0,0,497,2084,209,0,13,37,11,0,0,0
"4049",2021,"074097","KAISER FOUNDATION HOSPITAL - ANTIOCH","4501 SAND CREEK ROAD","ANTIOCH","94531","CONTRA COSTA","150-199","Non-profit Corporation (incl. Church-related)","Small/Rural",10357,0,0,0,0,0,4114,6243,0,2000,62,1010,1568,671,1000,1346,1417,1281,2,4577,1672,0,1118,0,2609,85,83,7904,1,40,0,0,1956,0,0,23,5540,55,0,592,0,1956,0,7047,0,1,86,237,1732,1,771,9586,0,3559,1156,5495,8,0,14,0,125,0,0,1828,239,175,82,64,161,1187,304,943,339,2111,101,150,5,0,0,487,0,0,39,0,4,6,56,164,347,12,964,187,1986,395,145,2593,363,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34797,603,0,657,430,"Urban",19,0,1,189,9,0,2,0,1999,0,2,10,0,0,0,0,0,0,0,0,0,0,4762,1177,6632,0,0,90,0,260,0,10290,0,45,18,4,0,2251,8067,39,0,26,161,109,136,0,0
"4050",2021,"084001","SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY","95531","DEL NORTE","1-49","Non-profit Corporation (incl. Church-related)","Small/Rural",1989,0,0,0,135,0,958,1166,0,247,30,217,166,152,266,397,391,258,0,1711,20,0,31,0,138,33,2,1674,0,28,0,19,223,0,0,0,1431,7,0,331,0,223,0,1381,10,25,81,103,228,2,217,1907,0,929,674,296,11,0,177,0,37,0,0,585,21,59,11,37,49,216,96,198,45,242,26,54,1,0,0,193,0,0,2,0,0,1,4,28,35,4,150,3,222,185,41,328,81,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9404,115,0,44,111,"Rural",55,0,1,8,2,2,0,0,232,0,2,0,0,0,0,0,0,0,0,0,0,0,686,846,664,0,60,21,69,88,0,1742,0,63,304,15,0,188,1896,40,0,96,95,0,37,0,0
"4051",2021,"090793","BARTON MEMORIAL HOSPITAL","2170 SOUTH AVE","SOUTH LAKE TAHOE","96150","EL DORADO","100-149","Non-profit Corporation (incl. Church-related)","Small/Rural",1834,9,0,0,0,0,839,1003,1,330,28,188,283,127,177,347,195,168,0,1533,14,0,44,0,34,167,4,1101,0,2,0,2,293,0,0,4,1074,0,0,415,0,293,0,1415,2,1,22,37,174,0,111,1732,0,539,480,629,9,0,73,0,107,6,0,223,28,54,8,47,29,133,98,192,55,312,32,74,1,0,0,227,2,0,22,0,1,1,10,30,38,1,126,13,283,173,51,43,5,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772,88,0,33,82,"Rural",4,0,2,11,4,1,0,0,305,0,0,2,0,0,0,0,0,0,0,0,0,0,769,991,48,0,96,412,8,17,0,1485,1,20,337,0,0,316,1397,130,0,13,38,0,8,0,0
"4052",2021,"090933","MARSHALL MEDICAL CENTER","1100 MARSHALL WAY","PLACERVILLE","95667","EL DORADO","100-149","Non-profit Corporation (incl. Church-related)","Small/Rural",4893,0,0,0,0,0,2255,2638,0,380,38,325,445,333,558,883,939,992,0,4341,25,0,34,0,396,42,4,3719,0,72,0,4,368,0,0,33,3864,0,5,555,0,368,0,3333,15,17,129,151,438,8,490,4399,4,1861,1367,1457,10,0,145,0,38,6,9,765,104,182,27,182,100,682,307,652,231,403,116,263,3,0,0,406,1,0,44,0,0,3,9,73,247,6,449,334,352,364,103,907,5,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18438,428,0,27,195,"Rural",7,0,0,168,4,0,0,0,380,0,1,0,0,0,0,0,0,0,0,0,0,0,1024,2478,1397,0,95,685,0,8,0,4743,0,114,36,0,0,342,4498,53,0,28,27,0,80,0,0
"4053",2021,"094002","TELECARE EL DORADO COUNTY P.H.F.","935B SPRING ST","PLACERVILLE","95667","EL DORADO","1-49","Investor - Corporation","Small/Rural",0,0,283,0,0,0,142,141,0,0,17,78,111,36,29,0,0,0,12,228,17,0,0,0,22,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,2,9,14,0,0,0,0,283,0,0,262,0,0,19,0,0,0,2,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,1,0,0,2,"Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,283,0,0,0,0,280,0,280,0,0,2,1,0,20,241,22,0,0,0,0,0,0,0
"4054",2021,"100005","CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON AVE","CLOVIS","93611","FRESNO","200-299","Non-profit Corporation (incl. Church-related)","Small/Rural",20728,0,0,0,1,0,7775,12953,1,4666,171,2808,3297,1306,1697,2365,2334,2085,0,16883,866,0,1647,0,837,78,11,15904,0,118,0,1,4656,0,0,1,10209,5,8,1187,0,4656,0,14199,95,0,375,681,2862,4,381,20347,1,5945,6378,7701,40,0,340,0,325,0,0,2318,504,903,101,144,257,1482,757,1853,959,4925,247,275,7,0,0,980,0,0,118,11,0,5,38,315,894,71,1754,196,4603,982,321,1690,826,8737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86945,1114,0,168,572,"Rural",417,0,4,383,19,0,3,1,4665,0,7,9,0,0,0,0,0,0,0,0,0,0,10507,10391,4489,4,2,14,6,14,4,20553,1,101,71,3,0,7933,12695,101,0,228,137,53,201,0,0
"4055",2021,"100697","COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVE","COALINGA","93210","FRESNO","100-149","Investor - Limited Liability Company","Small/Rural",421,65,0,0,0,0,226,260,0,0,0,41,46,80,96,89,86,43,5,461,13,0,0,0,0,12,0,446,0,7,0,1,0,0,0,0,116,0,0,17,0,0,0,359,3,7,27,10,4,19,86,400,0,117,194,5,0,0,5,0,45,120,0,68,1,44,3,23,30,59,48,41,69,0,16,21,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,2,1,224,9,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,28,0,0,11,"Rural",0,0,1,1,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,370,54,415,0,0,0,16,16,0,477,0,4,4,1,0,270,209,7,0,0,0,0,37,0,0
"4056",2021,"100717","COMMUNITY REGIONAL MEDICAL CENTER-FRESNO","2823 FRESNO ST","FRESNO","93721","FRESNO","500+","Non-profit Corporation (incl. Church-related)","Teaching",39415,189,2756,0,729,0,20464,22624,1,4633,1126,5557,6157,5012,6156,6727,4783,2938,0,33041,3898,0,2942,0,2120,70,1066,31557,5,731,0,283,4020,0,0,1,25380,658,10,5646,0,4020,0,26915,127,368,1849,1409,6692,31,749,42340,0,12107,21798,5785,241,99,1909,0,1137,13,0,4024,1181,2661,238,3700,1224,5749,1507,3370,1641,5151,617,1032,73,0,0,5201,0,0,981,69,34,33,103,930,4226,185,4626,318,3995,2409,1079,4142,1312,18195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306934,3094,0,452,784,"Urban",960,0,13,583,198,0,65,1,4204,0,67,54,0,0,0,0,0,0,0,0,0,0,17041,21191,8969,102,3161,335,1729,3350,12,40673,6,2212,157,41,0,21035,21940,114,0,340,574,104,856,0,0
"4057",2021,"100797","ADVENTIST HEALTH REEDLEY","372 W CYPRESS AVE","REEDLEY","93654","FRESNO","1-49","Non-profit Corporation (incl. Church-related)","Small/Rural",2797,134,0,0,0,0,814,2117,0,1216,83,737,454,99,75,101,78,88,0,2178,19,0,12,0,674,48,4,1527,0,12,0,0,1212,0,0,1,310,33,0,740,0,1212,0,2630,0,2,16,4,77,7,73,2858,0,230,2236,404,0,0,12,0,46,0,3,46,24,41,3,5,12,87,36,38,53,1253,30,16,0,0,0,28,0,0,1,0,0,0,1,2,13,0,11,5,1223,1,3,1234,26,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9155,87,0,39,74,"Rural",1,0,25,7,0,0,0,1,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,233,746,0,0,35,21,119,0,2918,0,5,6,2,0,2451,408,72,0,0,0,0,35,0,0
"4058",2021,"100899","ST. AGNES MEDICAL CENTER","1303 E HERNDON AVE","FRESNO","93720","FRESNO","300-499","Non-profit Corporation (incl. Church-related)","Small/Rural",25866,0,0,0,0,0,10547,15316,3,4005,262,2905,3068,1936,2793,3739,3626,3532,0,20258,1747,0,1876,0,1604,205,27,19205,4,172,0,0,4005,0,0,7,17995,34,0,2694,0,4005,0,17369,126,0,664,961,3741,2,2517,23349,0,9969,10868,4498,38,0,235,0,173,84,1,2851,718,1252,114,334,492,3451,1276,2611,1469,4292,459,592,17,0,0,1411,1,0,131,5,2,5,104,460,2391,67,2538,374,3968,1300,498,2753,963,9985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116550,1733,0,322,270,"Urban",155,1,391,419,31,0,3,0,4005,0,18,10,0,0,0,0,0,0,0,0,0,0,7837,18024,1142,1,0,2270,0,176,0,25422,37,299,105,3,0,10879,14900,87,0,114,40,22,422,0,0
"4059",2021,"104023","SAN JOAQUIN VALLEY REHABILITATION HOSPITAL","7173 N SHARON AVE","FRESNO","93720","FRESNO","50-99","Investor - Limited Liability Company","Small/Rural",1355,0,0,0,0,0,674,681,0,0,0,25,40,70,150,300,422,346,2,1209,51,0,68,0,0,27,0,6,0,0,0,0,0,0,0,0,0,1316,0,1354,0,0,0,624,2,0,0,0,454,1,10,1345,0,916,180,233,14,0,0,0,0,12,0,2,19,5,1,0,380,255,5,6,4,0,1,96,0,0,0,302,0,0,0,0,0,0,0,0,52,0,8,0,0,0,0,22,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17811,107,0,0,160,"Urban",0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,1349,0,1345,0,1,9,0,0,213,1067,75,0,0,0,0,70,0,0
"4060",2021,"104047","FRESNO SURGICAL HOSPITAL","6125 N FRESNO ST","FRESNO","93710","FRESNO","1-49","Investor - Partnership","Small/Rural",1096,0,0,0,0,0,492,604,0,0,0,0,26,64,191,388,328,93,6,1014,35,0,17,0,18,12,1,1094,0,0,0,0,0,0,0,1,0,0,0,1089,0,0,0,979,0,0,0,0,32,0,40,1056,0,562,79,286,155,0,12,0,2,0,0,0,4,4,0,0,0,0,0,0,42,0,0,923,0,0,0,123,0,0,1,5,0,0,0,0,0,0,0,23,0,1039,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,60,0,22,5,"Urban",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,7,0,0,0,0,0,0,1090,0,0,5,1,0,267,829,0,0,0,0,0,0,0,0
"4061",2021,"104062","KAISER FOUNDATION HOSPITAL - FRESNO","7300 N FRESNO ST","FRESNO","93720","FRESNO","150-199","Non-profit Corporation (incl. Church-related)","Small/Rural",10242,0,0,0,0,0,4046,6196,0,1719,57,997,1323,644,886,1327,1574,1714,1,4663,631,0,968,0,3772,53,80,8008,1,203,0,1,1675,0,0,1,6038,59,0,586,0,1675,0,6621,1,0,68,408,1805,10,924,9318,0,4139,218,5787,15,0,5,0,78,0,0,2069,144,395,67,73,124,1214,394,830,351,1793,69,152,2,0,0,582,0,0,125,1,4,1,30,209,474,23,922,359,1691,466,141,3792,290,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38492,729,0,166,208,"Urban",32,0,11,328,13,1,7,0,1719,0,3,4,0,0,0,0,0,0,0,0,0,0,4145,674,7304,3,0,112,2,159,0,10209,0,19,14,0,0,3965,6240,37,0,56,77,22,244,0,0
"4062",2021,"104089","EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO","4411 E KINGS CANYON RD","FRESNO","93702","FRESNO","1-49","Investor - Corporation","Small/Rural",0,0,178,0,0,0,105,73,0,0,0,59,57,24,25,0,0,0,13,109,30,0,0,0,21,18,151,0,0,0,0,7,0,0,0,0,0,20,0,0,0,0,0,159,5,7,1,0,0,2,0,178,0,0,169,0,0,9,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6760,1,0,0,3,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,178,0,0,0,0,20,0,145,0,33,0,0,0,77,90,11,0,0,0,0,0,0,0
"4063",2021,"105125","CENTRAL STAR PSYCHIATRIC HEALTH FACILITY","4411 E KINGS CANYON RD","FRESNO","93702","FRESNO","1-49","Investor - Corporation","Small/Rural",0,0,604,0,0,0,180,424,0,0,601,0,0,0,0,0,0,0,3,533,41,0,0,0,18,12,332,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,604,0,0,423,181,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,0,0,0,0,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,604,0,0,0,0,0,0,0,604,0,0,0,0,0,309,293,2,0,0,0,0,0,0,0
"4064",2021,"110889","GLENN MEDICAL CENTER","1133 W SYCAMORE ST","WILLOWS","95988","GLENN","1-49","Investor - Limited Liability Company","Small/Rural",176,243,0,0,0,0,187,232,0,0,0,0,11,0,32,94,110,151,21,374,0,0,0,0,32,13,1,166,0,1,0,0,0,0,0,0,169,2,0,248,0,0,0,221,1,0,27,22,0,0,44,375,0,325,68,25,0,0,0,0,1,0,0,75,1,18,3,2,8,25,36,21,21,0,26,17,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8627,110,0,0,38,"Frontier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,171,0,0,0,0,72,179,0,409,0,2,8,0,0,36,382,1,0,0,0,0,112,0,0
"4065",2021,"121002","MAD RIVER COMMUNITY HOSPITAL","3800 JANES RD","ARCATA","95521","HUMBOLDT","50-99","Investor - Corporation","Small/Rural",1776,0,0,0,0,0,706,1070,0,450,32,233,301,100,148,183,151,178,0,1303,38,0,21,0,101,6,5,1314,0,1,0,4,437,0,0,10,1277,0,0,505,0,437,0,1584,13,0,37,34,9,4,98,1678,0,461,852,394,8,0,37,0,24,0,0,223,20,64,11,33,21,107,65,157,51,461,32,10,0,0,0,71,0,0,0,1,0,0,9,24,18,0,137,0,435,63,28,74,27,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6436,29,0,17,34,"Rural",15,0,1,5,1,8,0,2,444,0,0,0,0,0,0,0,0,0,0,0,0,0,499,831,3,0,0,2,1,2,0,1722,0,43,11,0,0,214,1513,49,0,226,81,0,5,0,0
"4066",2021,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","733 CEDAR ST","GARBERVILLE","95542","HUMBOLDT","1-49","District","Small/Rural",28,37,0,0,0,0,28,37,0,0,0,0,0,0,0,13,16,24,12,58,0,0,0,0,0,7,0,42,0,5,0,0,0,0,0,0,42,10,0,18,0,0,0,32,0,0,4,3,0,0,32,33,0,39,23,2,0,0,1,0,0,0,0,8,1,6,3,2,8,5,3,1,3,0,10,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,18,0,0,8,"Frontier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,0,0,0,2,1,15,0,63,0,2,0,0,0,0,58,7,0,0,0,0,4,0,0
