"","oshpd_id2","FACILITY_NAME","COUNTY_NAME","LICENSE_CATEGORY_DESC","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","LICENSED_BED_SIZE","TRAUMA_CENTER_DESC","MSSA_DESIGNATION","RURAL_HOSPITAL_DESC","TEACHING_HOSPITAL_DESC","CONTROL_TYPE_DESC","ER_SERVICE_LEVEL_DESC","Sex_Female","Sex_Male","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","Asian_Pacific_Islander","Black","Hispanic or Latino","Native_American_Eskimo_Aleut","racegrp_other","racegrp_unknown","White","Acute_Care","Against_Medical_Advice","Died","Home_Health_Service","Hospice_Care","Other_Care","Other_Unknown","Prison_Jail","Psychiatric_Care","Residential_Care","Routine","SN_IC_Care","Childrens_or_Cancer","CAH","Not_Defined_Elsewhere","Medi_Cal","Medicare","Other_Payer","Private_Coverage","Uninsured","dx_Pregnancy_Childbirth","dx_Diseases_of_the_Blood","dx_Circulatory","dx_Congenital","dx_Digestive","dx_Endocrine","dx_Genitourinary","dx_Infectious","dx_Injury_Poisoning","dx_Musculoskeletal","dx_Neoplasms","dx_Nervous_System","dx_Other_Unknown","dx_Certain_Perinatal_Conditions","dx_Psychoses_Neuroses","dx_Respiratory","dx_Skin","dx_Symptoms_Signs_NEC","dx_Births","dx_Unacceptable_principal_diagno","EC_Accidental_Falls","EC_Accidental_Poisoning","EC_Adverse_Effects_of_Drugs","EC_Fire_Accidents","EC_Inflicted_by_Others","EC_Late_Effects_of_Injury","EC_Misadventures_Complication","EC_Natural_Environment","EC_None","EC_Other_Accidents","EC_Self_Inflicted","EC_Submersion_Suffocation_Foreig","EC_Undetermined","EC_War","ED_Visit","All_Other","English","Spanish","a_Sex_Female","a_Sex_Male","a_Sex_Unknown_Other","a_Age_10_19","a_Age_20_29","a_Age_30_39","a_Age_40_49","a_Age_50_59","a_Age_60_69","a_Age_70_79","a_Age_80_","a_Age_Unknown","a_Asian_Pacific_Islander","a_Black","a_Hispanic or Latino","a_racegrp_other","a_Unknown_Race","a_White","a_Native_American_Eskimo_Aleut","a_Acute_Care","a_Against_Medical_Advice","a_Died","a_Home_Health_Service","a_Other_Care","a_Other_Unknown","a_Residential_Care_Facility","a_Routine","a_SN_IC_Care","a_Prison_Jail","a_Hospice_Care","a_Psychiatric_Care","a_Childrens_or_Cancer","a_Critical_Access_Hospital","a_Not_Defined_Elsewhere","a_Medi_Cal","a_Medicare","a_Other_Payer","a_Private_Coverage","a_Uninsured","a_dx_Pregnancy_Childbirth","a_dx_Diseases_of_the_Blood","a_dx_Circulatory","a_dx_Digestive","a_dx_Endocrine","a_dx_Genitourinary","a_dx_Infectious","a_dx_Injury_Poisoning","a_dx_Musculoskeletal","a_dx_Neoplasms","a_dx_Nervous_System","a_dx_Psychoses_Neuroses","a_dx_Respiratory","a_dx_Skin","a_dx_Symptoms_Signs_NEC","a_dx_births","a_dx_Congenital","a_dx_Certain_Perinatal_Condition","a_EC_Accidental_Falls","a_EC_Accidental_Poisoning","a_EC_Adverse_Effects_of_Drugs","a_EC_Inflicted_by_Others","a_EC_Late_Effects_of_Injury","a_EC_Misadventures_Complication","a_EC_None","a_EC_Other_Accidents","a_EC_Self_Inflicted","a_EC_Submersion_Suffocation_Fore","a_EC_Fire_Accidents","a_EC_Natural_Environment","a_EC_Undetermined","a_EC_War","Inpatient_from_ED","a_All_Other_Languages","a_English","a_Spanish","YEAR","a_Age_00_09","EC_All_Transport_Types","a_EC_All_Transport_Types","a_dx_Other_Reasons","SelfPay","Unknown_inv_Payer","a_SelfPay","a_Unknown_inv_Payer","LICENSED_BED_TOTAL","ED_STATIONS_ON_1231","CONGRESS_DIST","Rehab","Disaster_Care_Site","a_Rehab","a_Disaster_Care_Site","a_Residential_Care","a_CAH","disp_Invalid_Blank","disp_Other","a_disp_Invalid_Blank","a_disp_Other","ed_lic_levl_end","dx_Birth_Defects","dx_Cancer","dx_Ear","dx_Eye","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Advrs_Incident","EC_NonTrans_Drowning_Subm","EC_Other_Factors","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","All_Other_Languages","a_dx_Birth_Defects","a_dx_Cancer","a_dx_Ear","a_dx_Eye","a_EC_Abnormal_Reaction_Later_Cx","a_EC_Med_Device_Advrs_Incident","a_EC_Supplementary_Factors","a_EC_W_Inanimate_Animate_Object","a_EC_NonTrans_Drowning_Subm","racegrp_inv_blank","Non-Hispanic or Non-Latino","eth_Unknown","eth_Blank_Invalid","a_racegrp_inv_blank","a_Non-Hispanic or Non-Latino","a_Unknown_Eth","a_eth_Blank_Invalid","racegrp_aman","racegrp_asian","racegrp_black","racegrp_multirace","racegrp_nhpi","racegrp_white","eth_Hispanic","eth_NonHispanic","disp_Acute_Care","disp_Against_Medical_Advice","disp_Died","disp_Hospice_Care","disp_Not_Defined_Elsewhere","disp_Prison_Jail","disp_Psychiatric_Care","disp_Routine","disp_SN_IC_Care","disp_CAH","disp_Childrens_or_Cancer","disp_Home_Health_Service","disp_Rehab","disp_Residential_Care","disp_Disaster_Care_Site","dx_Residual","Unknown_lang","blank_inv_lang","Zip_Foreign","a_racegrp_aman","a_racegrp_asian","a_racegrp_black","a_racegrp_multirace","a_racegrp_nhpi","a_racegrp_unknown","a_racegrp_white","a_eth_Hispanic","a_eth_NonHispanic","a_Eth_Other_Unknown","a_disp_Acute_Care","a_disp_Against_Medical_Advice","a_disp_Died","a_disp_Home_Health_Service","a_disp_Hospice_Care","a_disp_Psychiatric_Care","a_disp_Rehab","a_disp_Residential_Care","a_disp_Routine","a_disp_SN_IC_Care","a_disp_CAH","a_disp_Not_Defined_Elsewhere","a_disp_Childrens_or_Cancer","a_disp_Disaster_Care_Site","a_disp_Prison_Jail","a_DX_Residual","a_Unknown_lang","a_blank_inv_lang","a_Zip_Foreign","dx_Factors_Influencing_Health_St","a_dx_Factors_Influencing_Health_","PLS_Other_Unknown","a_PLS_Other_Unknown"
"11",106013619,"SAN LEANDRO HOSPITAL","ALAMEDA","General Acute Care Hospital","13855 EAST 14TH STREET","SAN LEANDRO","94578","50-99","Non-Trauma Center","Urban","Non Rural","Non teaching",NA,"Emergency - Basic",13341,9677,0,1090,1764,5045,3889,3606,3694,1919,948,1063,0,1439,11975,3978,152,782,416,4276,240,493,48,14,8,2,0,12,744,0,21172,183,33,0,69,1369,4533,10057,2570,4489,528,86,441,0,1224,425,1390,594,4567,1925,44,1222,1275,4,1385,2375,1203,4329,1,0,1246,159,242,27,579,90,99,201,17606,1680,138,99,11,0,23018,402,21699,917,1748,1356,0,24,126,147,306,575,548,484,894,0,388,1168,450,44,12,1022,20,135,66,109,331,98,0,53,1635,677,0,0,0,0,0,0,629,1948,54,240,233,3,75,611,471,229,205,338,298,45,72,57,66,393,69,163,0,0,0,114,48,392,4,2,260,2189,39,19,25,0,3,0,0,3104,189,2743,172,2012,0,841,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",106013687,"MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL","ALAMEDA","Chemical Dep. Recovery Hospital","3012 SUMMIT STREET, 5TH FLOOR","OAKLAND","94609","1-49","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-Profit",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",106014050,"VALLEYCARE MEDICAL CENTER","ALAMEDA","General Acute Care Hospital","5555 WEST LAS POSITAS BLVD.","PLEASANTON","94588","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-Profit","Emergency - Basic",12999,11165,0,3546,2662,3660,3408,3625,2941,1813,1194,1315,0,2319,1618,3896,57,1374,91,14809,496,178,54,0,2,1,3,0,586,3,22817,24,0,0,0,4712,3714,1247,11226,3265,634,74,572,2,1192,310,1293,496,6819,1075,15,1465,1026,37,1288,1991,867,5008,0,0,2105,148,240,19,311,7,153,263,16454,3115,119,166,22,0,24164,542,22342,1280,2174,1864,0,46,154,183,422,602,688,731,1132,0,416,169,312,121,7,3008,5,139,42,170,435,54,45,51,2318,740,44,0,0,0,0,0,436,2256,163,1051,132,27,71,844,663,170,220,387,354,90,120,112,46,640,110,174,0,1,9,208,44,468,2,12,243,2951,46,22,15,2,10,3,0,4038,176,3765,97,2012,80,1042,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",106034002,"SUTTER AMADOR HOSPITAL","AMADOR","General Acute Care Hospital","200 MISSION BLVD","JACKSON","95642","50-99","Non-Trauma Center","Rural","SMALL/RURAL","Non teaching","Non-Profit","Emergency - Basic",9422,7393,0,1668,1530,2341,1994,2052,2521,1800,1398,1511,0,64,88,607,130,41,2,15883,664,64,28,14,1,0,31,151,23,0,15839,0,0,0,0,5485,4716,688,4229,1697,191,33,699,4,1246,403,1136,293,4473,765,26,1369,438,17,529,1884,978,2331,0,0,1404,141,117,8,109,2,45,382,11859,2173,45,94,17,0,16815,55,16579,181,921,799,0,23,58,63,125,248,351,361,487,0,5,9,29,1,0,1664,12,190,20,52,184,19,19,20,994,206,16,0,0,0,0,0,227,1128,36,200,129,15,16,358,292,41,106,252,181,21,18,48,20,252,56,41,1,1,1,146,37,34,3,2,38,1418,6,8,10,0,6,1,0,1720,6,1705,9,2012,4,419,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",106040802,"BIGGS GRIDLEY MEMORIAL HOSPITAL","BUTTE","General Acute Care Hospital","240 SPRUCE STREET","GRIDLEY","95948","1-49","Level IV","Rural","SMALL/RURAL","Non teaching","Non-Profit","Emergency - Standby",4155,3502,0,1180,908,1024,1008,967,876,609,588,497,0,63,60,1883,36,225,5,5385,199,187,11,1,1,4,28,5,3,25,7150,42,0,1,0,3427,1866,78,1263,1023,49,20,213,6,711,91,488,217,2082,488,28,483,93,0,218,889,328,1253,0,0,518,11,16,6,43,2,26,127,5586,1148,1,41,7,0,7657,63,6545,1049,258,201,0,7,25,32,54,50,83,89,118,0,3,3,72,9,11,360,1,20,8,13,3,5,1,3,318,88,0,0,0,0,0,0,100,263,0,52,44,0,12,53,97,14,38,26,34,13,13,10,11,89,23,24,0,0,0,25,1,1,0,0,4,420,2,4,0,0,2,0,0,459,9,402,48,2012,1,125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",106040875,"FEATHER RIVER HOSPITAL","BUTTE","General Acute Care Hospital","5974 PENTZ ROAD","PARADISE","95969","100-149","Non-Trauma Center","Rural","Non Rural","Non teaching","Non-Profit","Emergency - Basic",10666,8114,1,2238,1735,2745,2289,2225,2450,1846,1405,1848,0,64,127,459,0,33,106,17992,247,286,30,13,4,0,0,160,1,4,17693,104,239,0,0,7475,5708,407,3414,1777,303,28,598,3,1269,234,1045,329,4532,1221,20,1169,776,12,602,1726,1019,3895,0,0,1519,110,176,11,136,11,18,263,13983,1888,66,111,6,0,18781,9,18749,23,2036,1582,1,40,149,127,260,483,689,653,1166,0,12,14,84,5,16,3488,0,123,83,87,501,44,0,27,2179,574,1,0,0,0,0,0,455,2371,63,471,259,17,43,648,600,136,223,450,407,95,72,85,29,460,92,260,0,0,1,251,67,296,3,1,60,2808,56,19,6,1,10,17,0,3619,1,3613,5,2012,52,483,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",106040937,"OROVILLE HOSPITAL","BUTTE","General Acute Care Hospital","2767 OLIVE HIGHWAY","OROVILLE","95966","100-149","Level III","Rural","Non Rural","Non teaching","Non-Profit","Emergency - Basic",12780,11042,0,2851,2216,4429,3309,3766,3649,1710,987,905,0,589,920,1504,577,340,7,19885,256,732,50,2,0,0,0,0,347,26,22369,36,4,0,0,12589,5105,798,3477,1853,478,35,478,7,1277,343,1098,437,5221,1997,21,2619,613,29,1079,2218,1312,4560,0,0,1760,115,190,19,386,28,288,411,17394,2247,91,131,42,0,23822,306,23202,314,4691,3843,0,182,628,711,1229,1729,1482,1138,1252,0,224,257,345,91,9,7436,172,207,359,115,200,48,1,4,6677,888,35,0,0,0,0,0,2437,3867,151,989,1090,94,84,1115,1176,464,448,1113,848,218,63,266,144,1190,439,845,1,4,8,344,184,467,24,77,308,6794,146,59,8,4,46,2,0,8534,186,8243,105,2012,183,720,71,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",106040962,"ENLOE MEDICAL CENTER- ESPLANADE","BUTTE","General Acute Care Hospital","1531 ESPLANADE","CHICO","95926","200-299","Level II","Urban","Non Rural","Non teaching","Non-Profit","Emergency - Basic",17076,14924,0,3417,3415,6887,3986,3961,3953,2642,1591,2148,0,385,1104,4455,357,1452,88,24159,163,398,59,0,0,2,0,670,510,0,29906,292,0,0,0,9746,7168,3001,8516,3569,576,82,847,7,1662,471,1521,465,7453,1996,54,1502,1121,39,1851,2438,1082,8833,0,0,2236,170,291,20,597,21,163,330,23900,2774,172,106,24,1,32000,437,29745,1818,4763,4704,0,203,633,564,833,1394,1807,1555,2338,0,107,186,826,275,27,7957,89,145,138,332,1124,411,57,37,5665,1555,3,0,0,0,0,0,1503,5440,144,1588,792,71,141,1632,1425,339,568,737,1520,230,227,286,135,1351,321,457,0,7,14,714,124,622,80,41,88,7209,138,91,10,3,32,14,0,9467,105,8898,464,2012,140,1195,301,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",106050932,"MARK TWAIN MEDICAL CENTER","CALAVERAS","General Acute Care Hospital","768 MOUNTAIN RANCH ROAD","SAN ANDREAS","95249","1-49","Non-Trauma Center","Rural","SMALL/RURAL","Non teaching",NA,"Emergency - Basic",3884,3766,0,667,909,984,862,1003,1099,873,696,557,0,48,91,352,28,56,58,7017,395,84,23,8,0,0,0,128,82,4,6884,28,13,1,0,1792,2120,797,1973,968,31,21,320,2,436,188,440,153,2345,347,19,621,154,2,459,584,396,1130,2,0,675,45,57,16,68,19,60,154,5073,1122,35,44,16,0,7650,35,7514,101,599,526,0,18,31,37,68,183,237,259,292,0,2,10,23,7,3,1075,5,78,9,47,174,14,3,0,611,189,0,0,0,0,0,0,141,756,14,136,78,0,12,214,135,52,52,141,150,11,14,39,28,164,40,72,0,0,0,86,33,101,2,7,37,782,32,14,6,0,14,1,0,1125,1,1120,4,2012,0,266,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",106060870,"COLUSA REGIONAL MEDICAL CENTER","COLUSA","General Acute Care Hospital","199 EAST WEBSTER STREET","COLUSA","95932","1-49","Level IV","Rural","SMALL/RURAL","Non teaching","Non-Profit","Emergency - Standby",2856,2466,1,1040,675,708,690,579,503,389,373,366,0,36,76,2192,97,66,3,2853,266,55,9,3,0,0,0,64,40,0,4866,20,0,0,0,1838,1151,322,1561,451,140,8,142,0,269,71,232,50,1381,372,8,356,65,3,142,517,182,1385,0,0,389,16,37,2,44,16,63,89,3727,723,17,40,4,0,5323,23,3974,1326,337,267,0,17,38,43,67,83,100,87,145,0,4,10,192,11,0,386,1,53,18,14,20,0,3,1,396,97,2,0,0,0,0,0,123,290,6,110,75,17,9,112,135,39,53,20,31,4,6,23,11,110,11,22,0,0,1,20,10,19,0,1,10,520,11,4,0,0,4,3,0,604,5,482,117,2012,24,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",106070904,"DOCTORS MEDICAL CENTER - SAN PABLO","CONTRA COSTA","General Acute Care Hospital","2000 VALE ROAD","SAN PABLO","94806","100-149","Non-Trauma Center","Urban","Non Rural","Non teaching","District","Emergency - Basic",22808,16861,1,5610,4089,7161,5608,5497,5406,3110,1727,1461,1,1580,8888,23161,0,1040,136,4865,406,486,77,34,19,0,16,62,112,1,38012,221,72,4,148,7808,6553,4785,11144,9380,926,71,741,7,2476,620,2114,1279,8216,2979,63,2286,1142,10,1181,5958,2126,7471,4,0,2372,256,227,3860,351,40,143,340,27528,3116,77,222,55,0,39670,180,38824,666,2918,2568,1,17,175,248,569,1036,1102,1018,1321,1,667,1971,845,103,10,1886,5,114,156,219,438,86,5,56,3481,894,38,0,0,0,0,0,1073,3069,101,484,760,1,116,1400,623,325,274,344,418,82,91,117,49,913,122,599,0,1,0,223,90,632,9,41,255,4095,49,26,28,11,12,2,0,5487,119,4607,761,2012,0,1083,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",106070924,"CONTRA COSTA REGIONAL MEDICAL CENTER","CONTRA COSTA","General Acute Care Hospital","2500 ALHAMBRA AVENUE","MARTINEZ","94553","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","City/County","Emergency - Basic",28120,24565,5,4581,3936,10571,8973,9191,9284,4363,1224,567,0,2421,7883,13976,254,6537,45,21574,689,1222,4,784,0,0,0,426,611,66,47831,1043,12,0,2,21404,4429,2033,12305,12519,1140,125,956,16,2963,662,3012,1122,7183,4966,96,3117,3299,35,5139,4764,3119,10976,0,0,720,40,70,16,323,1702,97,258,47405,1226,70,41,215,0,52690,1911,41829,8950,3030,2725,0,138,853,790,1000,1376,872,410,291,0,574,990,1381,115,20,2536,139,164,71,77,78,134,13,216,4765,170,67,0,0,0,0,0,2627,1190,204,379,1355,483,89,694,873,333,335,235,361,108,170,150,878,415,239,358,0,0,25,165,72,323,29,26,227,4716,83,48,8,1,17,19,0,5755,312,4629,814,2012,25,507,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",106070934,"SUTTER DELTA MEDICAL CENTER","CONTRA COSTA","General Acute Care Hospital","3901 LONE TREE WAY","ANTIOCH","94509","100-149","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-Profit","Emergency - Basic",27406,19691,0,8887,6208,8799,6586,6179,4946,2570,1536,1386,0,1838,13385,13152,27,772,66,17857,612,974,66,8,0,0,43,56,232,0,45106,0,0,0,0,21594,6569,1181,8098,9655,1687,103,657,5,1965,551,2585,1156,9644,3206,31,2635,1315,93,1277,5749,2195,12243,0,0,3035,153,124,36,734,33,2,434,36235,4502,105,273,43,0,47097,341,42909,3847,3755,2983,0,145,379,499,836,1197,1150,1015,1337,0,390,1398,1260,92,7,3588,3,272,211,158,927,24,35,47,4242,822,0,0,0,0,0,0,1522,3522,90,907,697,120,115,1400,1070,409,400,672,505,137,111,151,89,935,159,431,1,4,23,322,79,763,16,6,53,5347,67,37,12,2,13,1,0,6738,146,6219,373,2012,180,1388,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",106070988,"JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS","CONTRA COSTA","General Acute Care Hospital","1601 YGNACIO VALLEY ROAD","WALNUT CREEK","94598","500+","Level II","Urban","Non Rural","Non teaching","Non-Profit","Emergency - Basic",20157,15673,0,4065,3524,4145,3946,4577,4378,3407,3028,4760,0,1989,1675,2443,72,3016,702,25933,163,165,70,25,34,2,3,26,233,0,34671,341,73,0,24,610,9253,2982,20412,2573,612,126,1049,5,1355,447,1698,594,10397,2361,19,1604,694,34,1115,2331,1281,10108,0,0,4184,104,282,20,296,2,280,364,24450,4174,85,223,10,0,35830,579,34572,679,5322,4831,0,293,537,533,769,1093,1379,1773,3525,0,594,508,419,464,134,8020,14,420,59,400,1712,310,58,155,5220,1809,10,0,0,0,0,0,546,6063,185,2923,436,111,115,1589,1472,363,577,816,2220,265,272,307,124,1116,252,506,0,6,16,928,51,920,162,31,585,6642,159,66,60,2,30,3,1,10153,157,9859,137,2012,251,1356,513,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",106070990,"KAISER FND HOSP - WALNUT CREEK","CONTRA COSTA","General Acute Care Hospital","1425 SOUTH MAIN STREET","WALNUT CREEK","94596","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-Profit","Emergency - Basic",24523,20322,5,4669,4328,4831,4526,5069,6019,5052,4402,5954,0,4547,2226,5659,159,1203,580,30476,376,447,66,124,82,19,0,5,358,17,42867,388,0,4,97,1594,13140,564,28059,1493,643,300,1927,14,2642,874,2427,649,11178,2528,101,2486,1128,33,1546,3046,1219,12109,0,0,4144,163,648,29,219,31,207,480,32022,5117,103,296,50,0,44850,577,43039,1234,4233,3771,2,155,229,292,487,898,1339,1708,2712,0,644,273,636,69,19,6338,27,191,78,279,1339,66,20,224,4589,1220,0,0,0,0,0,0,105,5199,13,2596,93,51,85,1549,1322,294,432,1618,749,130,198,154,162,640,220,363,0,5,23,563,29,869,4,20,417,5853,119,25,20,4,34,13,0,8006,133,7770,103,2012,186,1341,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
